window_length,duration_minutes,sampling_interval_minutes,value_mean,value_std,value_min,value_max,value_median,value_q25,value_q75,value_range,value_iqr,value_first,value_last,value_trend,value_abs_diff_mean,value_abs_diff_std,value_max_jump,value_energy,peak_to_mean_ratio,source_file,anomaly
48,235.0,5.0,92.10013303750002,2.0268072217610564,86.61133397,95.87067875,92.24675070500001,91.5052858475,93.23872994999999,9.259344779999992,1.7334441024999876,86.61133397,92.05668186,0.05147916791575992,0.888774795106383,0.5622746015371732,2.0445773000000003,8486.542453039381,1.0409396337241419,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,91.75183114604165,1.0220648284620033,89.09050322,93.82936837,91.91085251499999,91.1380674175,92.4235396625,4.738865149999995,1.2854722450000082,93.82936837,89.20216263,-0.05025502901704455,0.7969982463829773,0.47145596105297577,2.0445773000000003,8419.44313516532,1.0226430055728428,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,90.81667242708333,1.1238652091743195,88.27264023,93.14094272,90.68779948,90.03410797250001,91.56245767499999,4.868302490000005,1.5283497024999804,91.19291287,93.14094272,-0.022050549336735788,0.7854908751063824,0.5589713057647153,2.142725430000013,8248.93106373655,1.025592991141388,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,91.40522900437499,1.3988383708485888,88.27264023,94.11262318,91.25738065499999,90.35567317,92.665100235,5.839982950000007,2.309427064999994,89.32123406,92.67978162,0.08757740164513526,0.8736345914893624,0.5872498539279585,2.142725430000013,8356.872638129995,1.0296196859317033,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,95.25279004666668,3.3249348714456346,91.09475879,101.4045321,93.99391354000001,92.59194135999999,98.1687793525,10.309773309999997,5.576837992500003,91.80049607,99.11096677,0.2276364948089445,0.8952847834042543,0.5884446532591666,2.6391013500000042,9084.149203573716,1.0645833266439695,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.59506457062498,1.7341569257898979,93.61739063,101.4045321,98.900729415,97.80479038,99.8166916175,7.787141469999995,2.0119012374999983,95.31888297,98.44799415,0.053115475955818114,0.716419273617022,0.4967376519515808,1.7014923400000015,9723.994057928978,1.0284950118102774,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,97.75623106729167,1.6844014047160236,94.04063231,100.92524,97.929853735,96.78358805,98.97864268000001,6.884607689999996,2.1950546300000013,99.49787743,94.85331155,-0.11156289448382749,0.7357762344680849,0.535118485808375,2.4711009799999886,9559.11792057393,1.032417462274368,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,94.9618966275,1.7777109585592614,92.43639521,98.51983469,94.43034306,93.3445811925,96.64423691,6.083439479999996,3.299655717500002,97.01237782,93.99609847,-0.11098359976769431,0.8675434308510613,0.5711097976961548,2.4711009799999886,9020.922067344178,1.0374670071771677,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,93.481808226875,0.6998084528973709,92.31965155,94.67795578,93.28210526000001,92.92316690999999,94.13153547499999,2.3583042300000017,1.2083685650000007,92.88847825,94.30203436,0.0013783496075746595,0.9085025278723396,0.6141722180336884,2.2150655399999977,8739.338201236982,1.0127955115098117,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,93.22922627104167,0.7758266011375247,91.9314363,94.67795578,93.10016164000001,92.670055475,93.78494893749999,2.7465194800000035,1.1148934624999924,93.1227855,92.32616409,-0.017438098656644026,0.9888993257446798,0.6427732931398159,2.2150655399999977,8692.290538012117,1.015539435077435,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,92.82684856541668,0.7515489705608474,91.47964095,94.18920182,92.825151955,92.2075603925,93.4721330875,2.70956086999999,1.2645726949999982,93.99346383,91.47964095,-0.013973534173905266,0.9203800417021262,0.6547403548384703,2.1484891199999936,8617.388640441948,1.0146762846701969,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,91.085579715625,3.808155542629798,78.00399345,94.0647662,92.30726995,91.53486525,93.01877386,16.060772749999998,1.4839086100000003,92.37517388,78.00399345,-0.1730703368785287,1.0805596104255317,0.7658492280999498,2.8996814099999995,8311.084880768338,1.0327075536399526,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,78.10645441875,12.210493193838886,60.60212365,93.66030926,76.88711194,67.0078143225,91.608155485,33.05818561,24.6003411625,93.66030926,61.15558054,-0.8514936005731669,1.2080186251063834,0.8174195148656959,3.508651290000003,6249.714365905056,1.1991366137023907,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,62.71649762354166,4.959083579268811,56.17257156,75.77023043,60.878852095,58.61173521,66.88365242750001,19.597658869999997,8.271917217500011,75.77023043,56.17257156,-0.33485663005807653,1.001211811702128,0.7318550572685975,3.508651290000003,3957.9515841098814,1.2081387402213353,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,57.10525600416667,1.9554573929277266,53.54966189,61.22673277,57.209386385,55.6705187875,58.59192273,7.677070879999995,2.9214039424999996,61.22673277,53.84124637,-0.13131798861919375,1.0451508655319144,0.6086720532680177,2.3851054399999967,3264.8340769169686,1.072173334894648,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,53.880578854166664,2.083082624298872,49.81559975,57.64487343,53.954781409999995,52.3107187375,55.5833103625,7.82927368,3.272591625000004,57.64487343,50.81262286,-0.13947293122123428,1.0505074789361704,0.6893565097163222,2.3851054399999967,2907.456010879728,1.06986366249,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,50.8032552025,1.8991585640048114,47.47862847,54.61781056,50.541169975,49.425334902500005,52.2289074325,7.139182090000006,2.8035725299999967,52.97369337,47.47862847,-0.12619642217216678,0.9087156340425536,0.6761620855452048,2.436467449999995,2584.5775424215763,1.0750848610447366,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,49.85012449958333,7.200369881539802,43.9247014,80.55869877,48.464020325,46.207789399999996,49.8826934175,36.63399737000001,3.6749040175000047,50.12846268,80.55869877,0.12472350861376397,1.6338546593617016,2.195131642276411,10.141346859999999,2536.880239054944,1.616018005545269,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,71.91509894916668,22.83984145797274,43.9247014,97.00436343,81.66661872,46.207789399999996,94.50224656,53.07966203,48.29445716000001,46.55879317,97.00436343,1.5018432968421613,1.7437242940425524,2.1967831166285263,10.141346859999999,5693.439814693763,1.3488733916443294,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,95.66723795875,3.3298154617412083,82.77453867,100.3975677,96.04126068,94.5503247,97.7627898025,17.623029029999998,3.2124651024999906,82.77453867,100.3975677,0.20140280967216495,0.9373724776595744,0.7008292375697578,2.937947710000003,9163.308089665348,1.0494456602090847,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.949914490625,1.522594696903137,95.27379475,101.5430142,99.25483019,97.8059706475,100.158931775,6.2692194500000085,2.352961127499995,96.44812513,100.0856138,0.08875654391500076,0.9400585776595738,0.6263936110479484,2.4128922200000034,9793.403872313038,1.026206184439105,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,99.55393110625,0.9859708909621833,97.35198366,101.5430142,99.44877202500001,99.0142126775,100.390236925,4.19103054,1.3760242474999984,98.42690949,97.96743519,-0.037394106610943924,0.9115685519148926,0.6046675697613473,2.319967059999996,9911.957337305796,1.0199799553030922,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.54450489916667,0.9766606125110445,96.52654698,100.760308,98.47474781,97.81516353500001,99.2456348,4.233761019999989,1.4304712649999942,99.0085859,96.52654698,-0.04469715012049699,0.8295417199999988,0.633588318488339,2.319967059999996,9711.973311773914,1.0224853034991712,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,97.44687262333332,0.9118825172054865,95.81566457,99.54339248,97.41662731,96.832101515,98.05357201000001,3.7277279099999987,1.2214704950000055,97.61779606,97.04285679,-0.046646937964612466,0.7626260534042539,0.5733727777837959,1.9589369300000072,9496.724513793337,1.0215144909244083,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,96.78998735541666,0.5995517439611913,95.81566457,98.05353709,96.67882356,96.345711945,97.153384945,2.2378725200000105,0.8076729999999941,98.05353709,96.23090669,-0.012755792688884875,0.672007323829787,0.4285003898114991,1.8219802999999928,9368.661114555405,1.0130545500532357,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,97.30724286958333,0.8018437634581745,95.87081412,99.08935454,97.30768774,96.63165462250001,97.9288215675,3.2185404199999965,1.2971669449999865,97.69279442,97.84468529,0.03818061390685893,0.660384461914894,0.4556980611643843,1.8219802999999928,9469.342468301073,1.0183142756681036,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.07668542187501,0.5733031123345282,96.98605129,99.2478866,98.07365784999999,97.5938632975,98.44700305500001,2.261835309999995,0.853139757500017,97.677992,97.7486628,0.014986389757380262,0.7090258595744681,0.401531904546948,1.5531209399999995,9619.36489980004,1.0119416880075738,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.709528023125,0.7770085245774511,97.36234937,100.3418054,98.59676077,98.0767573825,99.2985542925,2.9794560299999944,1.2217969099999948,97.43308522,99.42002209,0.02567449385529678,0.771404850000001,0.5465965338665911,2.254367699999989,9744.174664795366,1.016536168387844,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,99.03423904270834,0.685152978744509,97.58994107,100.3418054,99.211736305,98.4501219475,99.57552723500001,2.7518643300000036,1.1254052875000156,100.0030305,99.33403757,-0.018660001404148533,0.6403286512765969,0.5348337706700099,1.7508235200000115,9808.249937372579,1.0132031746790904,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.68016776729166,0.6875139760726935,97.22833287,100.0879876,98.770601685,98.21195868250001,99.21290032249999,2.8596547300000026,1.0009416399999793,100.0276455,97.52531821,-0.021247471569149082,0.7191249989361708,0.5228300103087937,1.7508235200000115,9738.248186048126,1.0142664920881395,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.36953961270835,0.6398542340393533,97.17920408,99.41487032,98.484534335,97.812907575,98.8709861975,2.2356662400000005,1.0580786225000054,97.95055003,97.17920408,-0.009884073580656898,0.7109275836170225,0.49948722781226934,1.7131564100000105,9676.975737057011,1.0106265690721663,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.11262711479168,0.7296936287681609,96.62125434,99.41487032,98.283112535,97.55502536499999,98.75661462,2.7936159800000127,1.2015892550000018,97.56728702,98.86604273,-0.013788654622775997,0.8307984661702139,0.6065355476598964,2.355399730000002,9626.620052158018,1.0132729419597002,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,97.06777641541665,1.4349272691643136,93.61948726,99.03812361,97.28872935,96.40295549,98.2337787175,5.41863635,1.8308232275000051,98.7146761,94.9359818,-0.07818273191272401,0.8794254340425541,0.6470857432163571,2.355399730000002,9424.21223450111,1.02029867446588,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,94.00292029354166,2.626354634934118,89.11388351,98.20130506,93.875924395,91.6823197975,96.38879147,9.087421550000002,4.706471672500001,97.54748524,90.58534685,-0.1830616482799622,0.7774190993617023,0.5859387472441003,2.1461685000000017,8843.446762382388,1.0446622802073393,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,91.81854442770833,1.4353269082198332,89.11388351,94.46833747,91.77663401000001,90.6687534125,93.116223755,5.354453960000001,2.4474703424999973,93.52657827,91.30714141,-0.004791813295160544,0.8596930204255326,0.5716896757742653,2.1647481899999974,8432.70526415651,1.0288590181733706,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,90.61257569125,1.8292866637677614,86.99953213,93.98181094,90.645018885,89.40758862,92.026877865,6.982278809999997,2.6192892450000045,89.98811845,87.17008171,-0.07896039473730095,0.8254594510638313,0.5205849513337597,2.1647481899999974,8213.98516310075,1.0371828658775821,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,86.90928270541667,2.946376008902522,80.64534436,91.96549985,87.264297785,84.3483691975,89.472508525,11.320155490000005,5.124139327499989,91.96549985,80.64534436,-0.20704674795809852,0.7426654648936187,0.48116964267046597,1.6522500800000017,7561.904551955872,1.0581781023521,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,79.62642989749999,5.88028251036784,68.6038139,87.8190556,81.81196965000001,75.03446732,84.2279397325,19.215241699999993,9.1934724125,87.65304167,68.94454649,-0.40786532329027425,0.8665709174468101,0.5222825343662965,1.9480936300000025,6374.94606062322,1.1028882710558048,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,74.51920204354167,5.600604404815425,65.83920135,83.43306823,74.74971272,68.799681335,79.69476885,17.593866880000007,10.895087515,82.04297114,83.20389609,0.007661786281478983,1.1087536763829797,0.9709810578832414,5.0269428000000005,5584.478242905422,1.119618379451379,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,81.32364732333333,8.740413174418595,65.83920135,92.86361977,83.49445517000001,76.69835448,88.3572386675,27.024418420000003,11.658884187499993,67.71716215,92.45088666,0.6067705836441577,0.964407726595745,0.997763656689738,5.0269428000000005,6689.930436429451,1.1419018062579644,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,88.73542976270834,2.490782713733234,83.55584211,92.86361977,88.77346865499999,87.177124445,90.73516924750001,9.30777766,3.5580448025000067,84.08073593,85.36173372,0.042290213141010564,0.7215208908510626,0.5872363500337411,2.512500250000002,7880.180493699576,1.0465224546534688,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,86.81835163791668,2.6021841594771917,83.02479839,92.37982895,85.68407271999999,84.64489807250001,88.74414294249999,9.355030560000003,4.099244869999978,91.81050182,84.08338787,-0.1734490606752077,0.8432025929787224,0.6464801781438781,2.512500250000002,7544.197543524781,1.0640587756754234,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,85.002135173125,1.0530951853284385,83.02479839,88.21354249,84.76749299,84.268393785,85.466473435,5.188744099999994,1.1980796499999968,85.30620239,88.21354249,0.03082850742238288,0.8485129617021256,0.5922017384382267,2.507981829999977,7226.471993459575,1.0377803135219401,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,86.69762652208334,1.596068607166072,84.05296262,89.05331499,87.02332111999999,85.358068345,88.1356664875,5.000352370000002,2.777598142499997,85.41911464,87.76078874,0.09662482649044564,0.764017032765955,0.5313443554868045,2.0261922400000003,7519.025879561428,1.027171314399439,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,88.83082799229167,1.4109761938767549,86.88864325,92.91188582,88.45482340999999,87.8189883725,89.0987403375,6.023242569999994,1.2797519650000027,88.28109637,92.18060303,0.07711116483553838,0.730465834893616,0.5747341945306096,2.544462640000006,7892.906855615795,1.0459419091316187,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,89.747674771875,1.30490349372887,87.48678528,92.91188582,89.67556032499999,88.921237665,90.57953799500001,5.425100539999988,1.658300330000003,87.48678528,91.21363321,0.032877564826854846,0.8033958985106395,0.6477073912460397,2.544462640000006,8056.347900086194,1.035256746831246,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,90.63515499104165,1.517253762475545,87.92961501,93.76418161,90.53875145,89.56160539,91.6254881725,5.834566599999988,2.063882782500002,92.40823987,88.03470278,0.0371231137760511,0.910617262340425,0.685740095590042,2.5502440300000018,8217.033379229892,1.034523321764801,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,90.56510527666666,1.6382880211597586,87.37413744,93.76418161,90.68571208,89.578085485,91.6254881725,6.390044169999996,2.0474026874999964,91.64193049,91.57183136,-0.049729952751846954,0.8684853636170193,0.6362040910503137,2.5502440300000018,8204.722281413991,1.0353234982012167,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,90.20065651645832,1.1992739831707062,87.37413744,91.96910811,90.202741635,89.705015155,91.08618517,4.594970669999995,1.381170014999995,87.37413744,91.46068681,0.051677003622990235,0.9722707048936167,0.62062954499206,2.0103437799999995,8137.596694086807,1.0196057507987095,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,90.86250699583333,0.7142478031297923,89.64198682,91.96910811,90.8827949,90.179957165,91.507551995,2.327121289999994,1.3275948299999953,89.95876433,91.01792688,0.00855932295592554,0.9255631495744681,0.6155425524770927,2.0103437799999995,8256.505327492137,1.0121788529807725,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,91.16458957208334,0.6771713022485855,89.79645623,92.79675709,91.27640550999999,90.636682145,91.66162778,3.000300859999996,1.0249456350000088,90.92444488,91.30016117,0.011011220747937043,0.7438448844680849,0.563116901858659,2.124184999999997,8311.440952818995,1.0179035251030897,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,90.13882196729166,1.691254836150107,86.35458023,92.79675709,90.518714925,89.13352894,91.52566368999999,6.442176860000004,2.3921347499999825,91.57257204,92.07404296,-0.05632420121309371,0.7548607651063828,0.616072933051,2.4568086000000022,8127.867568571904,1.0294871295707948,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,90.13823313437501,1.6675475393281338,86.35458023,92.70581971,90.604763065,89.13352894,91.4565185525,6.351239480000004,2.3229896124999954,90.04817248,91.48601804,0.0876369999592917,0.8261379582978725,0.5699636505746772,2.4568086000000022,8127.681787382859,1.0284849889590948,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,91.83096994333334,0.8829707399075483,90.278692,93.58967275,91.632813285,91.21887009,92.37731070000001,3.310980749999999,1.1584406100000137,91.9373701,92.06589608,0.038708263683238764,0.9257932314893621,0.5546780335288178,1.9650281899999982,8433.706678060922,1.0191515216244793,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,93.28980021229167,1.4066333576144578,91.05049925,97.0664696,93.136637745,92.18345820500001,94.3020053875,6.0159703500000035,2.118547182499995,91.05049925,97.0664696,0.08304019952290291,0.8945988721276598,0.6325203488892811,2.40984512,8704.965441052047,1.0404831972961042,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,95.44330085666667,1.5988700902708513,92.06456992,98.61481558,95.82222713,94.34937834249999,96.6227325225,6.550245660000002,2.2733541800000125,92.06456992,97.66514029,0.10090121248154378,0.8122517551063821,0.5597648798861576,2.40984512,9111.98006398175,1.0332293067702698,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.72896897791667,2.303768747941868,95.45912134,102.6201627,98.332908225,96.61509837,101.033171925,7.161041359999999,4.4180735550000065,95.76490165,100.9444025,0.15211785257815694,0.6527486682978719,0.46815390824909614,1.7181699899999927,9752.716665886424,1.0394128872444084,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,100.15812081604166,1.2708682985669253,97.28878069,102.6201627,100.12807265000001,99.3264509375,101.14512015,5.331382009999999,1.818669212499998,98.35498883,98.4466548,-0.03639175033380533,0.5908991265957455,0.4871414863881187,1.873578049999992,10033.264271633101,1.0245815502916664,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,99.14952387249998,1.1010411891679006,96.74898052,101.0936668,99.29178383499999,98.39249368499999,99.938223605,4.344686279999991,1.5457299200000136,100.6917857,99.80815237,-0.02024560108011443,0.6084543602127668,0.4511147355313881,1.873578049999992,9831.84037584369,1.0196081922692846,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,98.78236038666667,1.446340228145862,96.17939425,101.3679873,98.850511415,97.71850628,99.82014935000001,5.188593049999994,2.1016430700000086,98.1701622,96.50158958,-0.01204285952236227,0.6320427357446803,0.424373163665795,1.8794438999999983,9760.046623616845,1.0261749861332765,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,96.66191966229167,2.5420479535844773,92.70017402,101.3679873,96.186158385,94.4491508425,98.53086569999999,8.66781327999999,4.081714857499989,100.8177619,94.48405785,-0.17401649393671478,0.7893052240425529,0.5773975182076507,2.296672149999992,9349.988720597652,1.048685849134281,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,93.57334201708333,1.3089260435051993,91.24448152,96.71157362,93.378836905,92.42199863,94.3793368275,5.467092100000002,1.9573381974999933,96.71157362,91.24448152,-0.08233471959943625,0.8079037906382985,0.6179133003110399,2.296672149999992,8757.683623633418,1.0335376671952545,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,92.30426966062502,0.8134565466323384,90.62860348,94.33665971,92.1872244,91.71938303249999,93.0133475,3.708056230000011,1.293964467500004,93.12337414,90.94161991,-0.03416295656589425,0.7125546521276598,0.5590512669201015,2.216723430000002,8520.739909134636,1.0220183752804444,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,87.43510741729166,6.942414960142963,69.55201532,93.37316653,91.04037266,85.839495085,91.91215282499999,23.82115121000001,6.072657739999997,92.64413965,69.55201532,-0.41831574112516495,0.9603543223404253,0.6504695147355247,2.4078498300000035,7693.095134552149,1.0679138996692534,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,74.13465699604167,10.226637843435153,63.45416658,92.10517367,69.79818101999999,65.16282977,85.217836215,28.65100709,20.055006445000004,92.10517367,64.16565567,-0.697126466704842,0.9727175472340421,0.5858542197874187,2.4078498300000035,5600.53148950153,1.242403720501706,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,63.84789894833333,2.0401864702842447,60.04913256,70.04434672,63.738259195,62.38323707,65.14636255,9.995214159999996,2.7631254800000065,70.04434672,60.47793838,-0.13431416732522922,0.8819778868085101,0.5256388090624106,2.2282538000000045,4080.7165609501158,1.0970501437593259,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,61.024443344791656,1.6888950508671925,57.50610463,64.1574854,61.156848485,59.817416045,62.31266993,6.651380769999996,2.495253884999997,63.52130972,57.50610463,-0.109615992378963,1.0041687695744683,0.604521312125658,2.2282538000000045,3726.8350520345316,1.0513407723771682,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,58.45483159395834,1.7345278616670163,54.94743095,61.88016599,58.577904530000005,57.233557665,59.700412915,6.932735040000004,2.466855250000002,61.54982216,56.96373673,-0.1117386673963314,1.0886144419148942,0.6655620042365327,2.354087200000002,3419.9759235809283,1.058597968767319,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,55.86382118625,1.6953428121895993,52.63167141,58.93005052,55.7588072,54.591992585,57.097636695,6.298379109999999,2.5056441099999986,58.93005052,52.63167141,-0.10799615177051744,1.0698231793617023,0.7082431408582395,2.4284994700000055,3123.640704780157,1.054887568888766,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,53.16119601895833,1.662244001965036,50.34139952,56.21488376,53.005123600000005,51.840989995,54.567282335,5.873484239999996,2.7262923400000005,56.21488376,51.26331469,-0.10641453098404337,0.9129309368085109,0.6827881874440751,2.4284994700000055,2828.8758172881803,1.0574420436280754,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,50.67865380479167,1.3342226424978436,47.52361042,53.30265066,50.839102749999995,49.55610552,51.830865884999994,5.7790402400000005,2.2747603649999917,52.60527715,48.92819317,-0.08327788134661396,0.8232389200000002,0.6532735668233725,2.448078129999999,2570.1061015256787,1.0517771617477383,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,48.15140958999999,1.7167993186931652,44.80688124,51.07746106,48.374454220000004,46.812025732500004,49.52563772,6.270579819999995,2.713611987499995,49.47553976,45.61237411,-0.11434952800152058,0.8615526308510637,0.5599489306512567,2.448078129999999,2321.5056454046094,1.0607677219610967,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,45.43112339791666,1.5930818170090684,42.01888967,48.501459,45.36139379,44.3407100675,46.5493213575,6.482569329999997,2.2086112900000003,47.53537232,42.93136273,-0.10543031597481643,0.9067545389361713,0.49638558047268144,2.0227902100000037,2066.524882872416,1.067582207360167,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,42.825428673125,1.6448805010946126,40.23128179,45.63077534,42.84793603,41.3891179425,44.2438748025,5.3994935500000025,2.854756860000002,44.892107,40.46801319,-0.1088818258906864,0.790912001063832,0.5204391765805909,2.0227902100000037,1836.722972899798,1.0655065635953689,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,40.20103918020833,1.6490341378743967,36.79074012,43.77390143,40.35604246,39.1508358275,41.3256875075,6.98316131,2.174851679999996,43.11795765,36.79074012,-0.10859698655720823,0.7171851406382985,0.5387350118376841,2.050676789999997,1618.8428647565204,1.088874872954793,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,37.59633985229166,1.7008545576666225,34.31753233,40.72720565,37.53314526,36.6165312325,39.125402862499996,6.409673320000003,2.5088716299999945,39.26537555,34.91045416,-0.11330103506784656,0.7365217282978724,0.5993491354605467,2.2167129700000032,1416.37767651535,1.0832758138161553,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,35.056707859999996,1.610249105539076,31.45281656,37.76166671,34.787701335,33.989759812500004,36.5549978575,6.308850150000001,2.565238044999994,37.38743031,31.45281656,-0.10649128025944479,0.7803817465957448,0.6022555387466689,2.2167129700000032,1231.5656681632752,1.0771595228166415,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,32.475791808541665,1.6524327786615147,29.13736079,35.49786592,32.22192661,31.138612195,33.9008751975,6.3605051300000035,2.7622630024999992,34.43275866,30.57627902,-0.10980237953918873,0.7996509417021274,0.5342198139020337,2.060349070000001,1057.4075876797372,1.0930562102773267,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,29.874915886458336,1.5474359606450134,26.90334248,32.70383369,29.9762651,28.6384547625,31.118191605,5.800491210000004,2.4797368424999995,32.70383369,26.90334248,-0.10361313334292319,0.713713444468085,0.5075939273875294,1.9706205200000007,894.9051572752579,1.0946920759306291,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,28.201474224166663,1.2537866973234384,25.88775208,30.87096441,28.196975785,27.021260344999998,29.044129899999998,4.983212330000001,2.0228695549999998,30.80034788,30.04490016,-0.024043611183239746,0.7394430765957452,0.5215666004609049,1.9449558599999968,796.8951294987222,1.0946578240773588,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
48,235.0,5.0,29.558231905416665,2.0869187135936453,25.88775208,32.68969593,30.218590905,27.408767512500003,31.312421342500002,6.801943850000001,3.9036538299999997,26.43806278,31.24735179,0.13787816117889684,0.8203627938297876,0.52767707879422,1.9898879399999991,878.0443030915391,1.1059421969014824,realKnownCause/realKnownCause/machine_temperature_system_failure.csv,1
